id,name,height,weight,types,abilities,base_stats,front_default_sprite,back_default_sprite,official_artwork
383,groudon,35,9500,[ground],[drought],"{""attack"":150,""defense"":140,""hp"":100,""special-attack"":100,""special-defense"":90,""speed"":90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/383.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/383.png
384,rayquaza,70,2065,[dragon flying],[air-lock],"{""attack"":150,""defense"":90,""hp"":105,""special-attack"":150,""special-defense"":90,""speed"":95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/384.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/384.png
385,jirachi,3,11,[steel psychic],[serene-grace],"{""attack"":100,""defense"":100,""hp"":100,""special-attack"":100,""special-defense"":100,""speed"":100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/385.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/385.png
386,deoxys-normal,17,608,[psychic],[pressure],"{""attack"":150,""defense"":50,""hp"":50,""special-attack"":150,""special-defense"":50,""speed"":150}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/386.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/386.png
387,turtwig,4,102,[grass],[overgrow shell-armor],"{""attack"":68,""defense"":64,""hp"":55,""special-attack"":45,""special-defense"":55,""speed"":31}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/387.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/387.png
388,grotle,11,970,[grass],[overgrow shell-armor],"{""attack"":89,""defense"":85,""hp"":75,""special-attack"":55,""special-defense"":65,""speed"":36}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/388.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/388.png
389,torterra,22,3100,[grass ground],[overgrow shell-armor],"{""attack"":109,""defense"":105,""hp"":95,""special-attack"":75,""special-defense"":85,""speed"":56}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/389.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/389.png
390,chimchar,5,62,[fire],[blaze iron-fist],"{""attack"":58,""defense"":44,""hp"":44,""special-attack"":58,""special-defense"":44,""speed"":61}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/390.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/390.png
391,monferno,9,220,[fire fighting],[blaze iron-fist],"{""attack"":78,""defense"":52,""hp"":64,""special-attack"":78,""special-defense"":52,""speed"":81}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/391.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/391.png
392,infernape,12,550,[fire fighting],[blaze iron-fist],"{""attack"":104,""defense"":71,""hp"":76,""special-attack"":104,""special-defense"":71,""speed"":108}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/392.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/392.png
393,piplup,4,52,[water],[torrent competitive],"{""attack"":51,""defense"":53,""hp"":53,""special-attack"":61,""special-defense"":56,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/393.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/393.png
394,prinplup,8,230,[water],[torrent competitive],"{""attack"":66,""defense"":68,""hp"":64,""special-attack"":81,""special-defense"":76,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/394.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/394.png
395,empoleon,17,845,[water steel],[torrent competitive],"{""attack"":86,""defense"":88,""hp"":84,""special-attack"":111,""special-defense"":101,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/395.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/395.png
396,starly,3,20,[normal flying],[keen-eye reckless],"{""attack"":55,""defense"":30,""hp"":40,""special-attack"":30,""special-defense"":30,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/396.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/396.png
397,staravia,6,155,[normal flying],[intimidate reckless],"{""attack"":75,""defense"":50,""hp"":55,""special-attack"":40,""special-defense"":40,""speed"":80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/397.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/397.png
398,staraptor,12,249,[normal flying],[intimidate reckless],"{""attack"":120,""defense"":70,""hp"":85,""special-attack"":50,""special-defense"":60,""speed"":100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/398.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/398.png
399,bidoof,5,200,[normal],[simple unaware moody],"{""attack"":45,""defense"":40,""hp"":59,""special-attack"":35,""special-defense"":40,""speed"":31}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/399.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/399.png
400,bibarel,10,315,[normal water],[simple unaware moody],"{""attack"":85,""defense"":60,""hp"":79,""special-attack"":55,""special-defense"":60,""speed"":71}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/400.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/400.png
401,kricketot,3,22,[bug],[shed-skin run-away],"{""attack"":25,""defense"":41,""hp"":37,""special-attack"":25,""special-defense"":41,""speed"":25}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/401.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/401.png
402,kricketune,10,255,[bug],[swarm technician],"{""attack"":85,""defense"":51,""hp"":77,""special-attack"":55,""special-defense"":51,""speed"":65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/402.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/402.png
403,shinx,5,95,[electric],[rivalry intimidate guts],"{""attack"":65,""defense"":34,""hp"":45,""special-attack"":40,""special-defense"":34,""speed"":45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/403.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/403.png
404,luxio,9,305,[electric],[rivalry intimidate guts],"{""attack"":85,""defense"":49,""hp"":60,""special-attack"":60,""special-defense"":49,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/404.png
405,luxray,14,420,[electric],[rivalry intimidate guts],"{""attack"":120,""defense"":79,""hp"":80,""special-attack"":95,""special-defense"":79,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/405.png
406,budew,2,12,[grass poison],[natural-cure poison-point leaf-guard],"{""attack"":30,""defense"":35,""hp"":40,""special-attack"":50,""special-defense"":70,""speed"":55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/406.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/406.png
407,roserade,9,145,[grass poison],[natural-cure poison-point technician],"{""attack"":70,""defense"":65,""hp"":60,""special-attack"":125,""special-defense"":105,""speed"":90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/407.png
408,cranidos,9,315,[rock],[mold-breaker sheer-force],"{""attack"":125,""defense"":40,""hp"":67,""special-attack"":30,""special-defense"":30,""speed"":58}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/408.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/408.png
409,rampardos,16,1025,[rock],[mold-breaker sheer-force],"{""attack"":165,""defense"":60,""hp"":97,""special-attack"":65,""special-defense"":50,""speed"":58}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/409.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/409.png
410,shieldon,5,570,[rock steel],[sturdy soundproof],"{""attack"":42,""defense"":118,""hp"":30,""special-attack"":42,""special-defense"":88,""speed"":30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/410.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/410.png
411,bastiodon,13,1495,[rock steel],[sturdy soundproof],"{""attack"":52,""defense"":168,""hp"":60,""special-attack"":47,""special-defense"":138,""speed"":30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/411.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/411.png
412,burmy,2,34,[bug],[shed-skin overcoat],"{""attack"":29,""defense"":45,""hp"":40,""special-attack"":29,""special-defense"":45,""speed"":36}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/412.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/412.png
413,wormadam-plant,5,65,[bug grass],[anticipation overcoat],"{""attack"":59,""defense"":85,""hp"":60,""special-attack"":79,""special-defense"":105,""speed"":36}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/413.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/413.png
414,mothim,9,233,[bug flying],[swarm tinted-lens],"{""attack"":94,""defense"":50,""hp"":70,""special-attack"":94,""special-defense"":50,""speed"":66}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/414.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/414.png
415,combee,3,55,[bug flying],[honey-gather hustle],"{""attack"":30,""defense"":42,""hp"":30,""special-attack"":30,""special-defense"":42,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/415.png
416,vespiquen,12,385,[bug flying],[pressure unnerve],"{""attack"":80,""defense"":102,""hp"":70,""special-attack"":80,""special-defense"":102,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/416.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/416.png
417,pachirisu,4,39,[electric],[run-away pickup volt-absorb],"{""attack"":45,""defense"":70,""hp"":60,""special-attack"":45,""special-defense"":90,""speed"":95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/417.png
418,buizel,7,295,[water],[swift-swim water-veil],"{""attack"":65,""defense"":35,""hp"":55,""special-attack"":60,""special-defense"":30,""speed"":85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/418.png
419,floatzel,11,335,[water],[swift-swim water-veil],"{""attack"":105,""defense"":55,""hp"":85,""special-attack"":85,""special-defense"":50,""speed"":115}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/419.png
420,cherubi,4,33,[grass],[chlorophyll],"{""attack"":35,""defense"":45,""hp"":45,""special-attack"":62,""special-defense"":53,""speed"":35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/420.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/420.png
421,cherrim,5,93,[grass],[flower-gift],"{""attack"":60,""defense"":70,""hp"":70,""special-attack"":87,""special-defense"":78,""speed"":85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/421.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/421.png
